1422.11,QQQ,TQQQ,SOXL,TECL,SGOV
2014-09-02,100.07,1.87,1.94,3.23,
2014-09-03,99.48,1.84,1.95,3.18,
2014-09-04,99.39,1.83,1.97,3.16,
2014-09-05,99.89,1.86,2.02,3.22,
2014-09-08,100.08,1.87,2.03,3.23,
2014-09-09,99.25,1.82,1.98,3.16,
2014-09-10,100.07,1.87,1.98,3.23,
2014-09-11,99.99,1.86,1.99,3.25,
2014-09-12,99.48,1.84,1.91,3.2,
2014-09-15,98.52,1.78,1.84,3.14,
2014-09-16,99.38,1.83,1.94,3.21,
2014-09-17,99.53,1.84,1.99,3.23,
2014-09-18,100.28,1.88,2.07,3.3,
2014-09-19,99.98,1.87,2.0,3.28,
2014-09-22,99.05,1.82,1.92,3.2,
2014-09-23,98.78,1.81,1.91,3.18,
2014-09-24,99.84,1.86,1.98,3.24,
2014-09-25,97.74,1.75,1.87,3.04,
2014-09-26,98.78,1.8,1.93,3.13,
2014-09-29,98.65,1.8,1.94,3.13,
2014-09-30,98.79,1.8,1.89,3.15,
2014-10-01,97.21,1.72,1.76,3.01,
2014-10-02,97.21,1.72,1.73,3.01,
2014-10-03,98.17,1.77,1.75,3.08,
2014-10-06,97.96,1.75,1.71,3.08,
2014-10-07,96.57,1.68,1.61,2.94,
2014-10-08,98.45,1.78,1.72,3.1,
2014-10-09,96.86,1.69,1.58,2.95,
2014-10-10,94.44,1.56,1.26,2.72,
2014-10-13,92.96,1.49,1.17,2.63,
2014-10-14,92.97,1.49,1.24,2.63,
2014-10-15,92.37,1.46,1.26,2.59,
2014-10-16,91.79,1.44,1.31,2.54,
2014-10-17,93.0,1.49,1.34,2.63,
2014-10-20,94.39,1.56,1.41,2.69,
2014-10-21,96.87,1.68,1.56,2.85,
2014-10-22,96.37,1.65,1.5,2.8,
2014-10-23,97.82,1.73,1.56,2.9,
2014-10-24,98.62,1.77,1.61,2.97,
2014-10-27,98.69,1.78,1.63,2.98,
2014-10-28,100.18,1.86,1.7,3.11,
2014-10-29,99.81,1.83,1.71,3.09,
2014-10-30,100.02,1.84,1.65,3.12,
2014-10-31,101.4,1.92,1.84,3.26,
2014-11-03,101.7,1.94,1.88,3.3,
2014-11-04,101.36,1.92,1.86,3.31,
2014-11-05,101.37,1.92,1.91,3.33,
2014-11-06,101.69,1.94,1.87,3.33,
2014-11-07,101.6,1.93,1.81,3.34,
2014-11-10,101.96,1.95,1.85,3.36,
2014-11-11,102.28,1.97,1.84,3.37,
2014-11-12,102.46,1.98,1.83,3.41,
2014-11-13,102.9,2.01,1.84,3.46,
2014-11-14,103.22,2.02,1.88,3.53,
2014-11-17,102.91,2.01,1.86,3.51,
2014-11-18,103.68,2.05,1.96,3.55,
2014-11-19,103.21,2.02,1.93,3.48,
2014-11-20,103.67,2.05,1.98,3.53,
2014-11-21,103.87,2.07,2.04,3.55,
2014-11-24,104.68,2.11,2.1,3.6,
2014-11-25,104.84,2.12,2.1,3.61,
2014-11-26,105.52,2.16,2.24,3.7,
2014-11-28,106.01,2.2,2.25,3.75,
2014-12-01,104.81,2.11,2.17,3.63,
2014-12-02,105.23,2.14,2.21,3.63,
2014-12-03,105.42,2.16,2.35,3.66,
2014-12-04,105.37,2.15,2.36,3.67,
2014-12-05,105.38,2.15,2.43,3.66,
2014-12-08,104.63,2.11,2.33,3.55,
2014-12-09,104.96,2.13,2.32,3.55,
2014-12-10,103.31,2.02,2.19,3.39,
2014-12-11,103.8,2.05,2.22,3.43,
2014-12-12,102.67,1.99,2.11,3.27,
2014-12-15,101.61,1.93,2.05,3.21,
2014-12-16,99.98,1.83,2.02,3.08,
2014-12-17,101.8,1.93,2.15,3.26,
2014-12-18,104.25,2.07,2.27,3.54,
2014-12-19,104.32,2.09,2.25,3.56,
2014-12-22,104.58,2.11,2.35,3.67,
2014-12-23,104.21,2.09,2.34,3.7,
2014-12-24,104.3,2.1,2.34,3.69,
2014-12-26,105.04,2.14,2.35,3.74,
2014-12-29,105.02,2.14,2.33,3.68,
2014-12-30,104.32,2.1,2.29,3.61,
2014-12-31,103.25,2.03,2.25,3.48,
2015-01-02,102.94,2.01,2.25,3.47,
2015-01-05,101.43,1.92,2.12,3.31,
2015-01-06,100.07,1.85,1.98,3.19,
2015-01-07,101.36,1.92,2.04,3.26,
2015-01-08,103.3,2.03,2.22,3.47,
2015-01-09,102.62,1.99,2.22,3.44,
2015-01-12,101.55,1.92,2.09,3.33,
2015-01-13,101.52,1.92,2.03,3.33,
2015-01-14,100.96,1.89,2.0,3.26,
2015-01-15,99.65,1.82,1.95,3.14,
2015-01-16,100.82,1.88,2.01,3.24,
2015-01-20,101.62,1.92,2.08,3.31,
2015-01-21,102.14,1.95,2.15,3.32,
2015-01-22,104.03,2.06,2.19,3.48,
2015-01-23,104.26,2.08,2.17,3.49,
2015-01-26,104.14,2.07,2.19,3.44,
2015-01-27,101.44,1.91,2.06,3.14,
2015-01-28,100.92,1.88,2.03,3.12,
2015-01-29,101.89,1.93,2.04,3.21,
2015-01-30,101.1,1.89,1.91,3.1,
2015-02-02,101.98,1.94,1.93,3.19,
2015-02-03,102.96,1.99,2.03,3.3,
2015-02-04,102.87,1.99,2.06,3.32,
2015-02-05,103.76,2.04,2.12,3.4,
2015-02-06,103.13,2.0,2.08,3.38,
2015-02-09,102.8,1.98,2.02,3.36,
2015-02-10,104.4,2.07,2.22,3.51,
2015-02-11,104.78,2.1,2.24,3.54,
2015-02-12,106.0,2.17,2.35,3.7,
2015-02-13,106.91,2.23,2.4,3.77,
2015-02-17,107.01,2.23,2.42,3.77,
2015-02-18,107.16,2.24,2.4,3.78,
2015-02-19,107.69,2.28,2.42,3.82,
2015-02-20,108.41,2.32,2.47,3.88,
2015-02-23,108.52,2.33,2.42,3.89,
2015-02-24,108.6,2.33,2.51,3.92,
2015-02-25,108.33,2.31,2.47,3.85,
2015-02-26,108.88,2.35,2.52,3.93,
2015-02-27,108.4,2.32,2.5,3.88,
2015-03-02,109.38,2.38,2.71,3.98,
2015-03-03,108.87,2.35,2.56,3.9,
2015-03-04,108.45,2.32,2.55,3.84,
2015-03-05,108.64,2.33,2.55,3.83,
2015-03-06,107.41,2.25,2.48,3.69,
2015-03-09,107.72,2.27,2.5,3.74,
2015-03-10,105.72,2.15,2.36,3.52,
2015-03-11,105.11,2.11,2.38,3.44,
2015-03-12,105.8,2.15,2.37,3.51,
2015-03-13,105.34,2.12,2.42,3.45,
2015-03-16,106.7,2.2,2.53,3.58,
2015-03-17,106.87,2.22,2.48,3.58,
2015-03-18,107.92,2.28,2.53,3.71,
2015-03-19,108.08,2.29,2.55,3.69,
2015-03-20,108.53,2.34,2.66,3.76,
2015-03-23,108.32,2.32,2.59,3.76,
2015-03-24,107.93,2.29,2.52,3.73,
2015-03-25,105.46,2.13,2.17,3.44,
2015-03-26,105.1,2.12,2.08,3.44,
2015-03-27,105.52,2.14,2.26,3.45,
2015-03-30,106.73,2.21,2.35,3.57,
2015-03-31,105.6,2.15,2.27,3.48,
2015-04-01,105.05,2.11,2.22,3.44,
2015-04-02,105.12,2.11,2.2,3.46,
2015-04-06,105.98,2.16,2.23,3.54,
2015-04-07,105.8,2.15,2.24,3.52,
2015-04-08,106.64,2.2,2.28,3.55,
2015-04-09,107.31,2.25,2.37,3.59,
2015-04-10,107.75,2.27,2.39,3.63,
2015-04-13,107.48,2.26,2.35,3.6,
2015-04-14,107.17,2.24,2.28,3.56,
2015-04-15,107.84,2.28,2.39,3.65,
2015-04-16,107.69,2.27,2.36,3.61,
2015-04-17,106.01,2.16,2.26,3.46,
2015-04-20,107.6,2.26,2.32,3.64,
2015-04-21,108.06,2.29,2.37,3.63,
2015-04-22,108.65,2.33,2.47,3.74,
2015-04-23,109.06,2.35,2.35,3.79,
2015-04-24,110.54,2.44,2.24,3.88,
2015-04-27,110.26,2.43,2.26,3.92,
2015-04-28,110.04,2.41,2.26,3.96,
2015-04-29,109.35,2.37,2.22,3.9,
2015-04-30,107.63,2.26,2.17,3.74,
2015-05-01,109.05,2.35,2.34,3.87,
2015-05-04,109.23,2.36,2.33,3.88,
2015-05-05,107.45,2.24,2.18,3.71,
2015-05-06,106.71,2.2,2.17,3.62,
2015-05-07,107.35,2.23,2.25,3.69,
2015-05-08,108.69,2.32,2.31,3.84,
2015-05-11,108.27,2.29,2.31,3.78,
2015-05-12,107.78,2.26,2.26,3.73,
2015-05-13,108.0,2.27,2.29,3.78,
2015-05-14,109.58,2.37,2.38,3.96,
2015-05-15,109.58,2.37,2.39,3.92,
2015-05-18,110.06,2.4,2.45,3.97,
2015-05-19,109.94,2.4,2.43,3.93,
2015-05-20,110.01,2.4,2.44,3.96,
2015-05-21,110.58,2.44,2.48,4.0,
2015-05-22,110.47,2.43,2.5,3.99,
2015-05-26,109.2,2.35,2.44,3.83,
2015-05-27,110.96,2.46,2.73,4.02,
2015-05-28,110.71,2.44,2.74,4.01,
2015-05-29,110.05,2.4,2.76,3.93,
2015-06-01,110.42,2.42,2.77,3.95,
2015-06-02,110.07,2.4,2.68,3.93,
2015-06-03,110.4,2.42,2.62,3.95,
2015-06-04,109.56,2.37,2.55,3.85,
2015-06-05,109.3,2.35,2.56,3.81,
2015-06-08,108.19,2.28,2.42,3.69,
2015-06-09,108.01,2.27,2.4,3.66,
2015-06-10,109.49,2.36,2.49,3.82,
2015-06-11,109.65,2.37,2.49,3.83,
2015-06-12,108.75,2.31,2.42,3.73,
2015-06-15,108.21,2.28,2.41,3.66,
2015-06-16,108.8,2.31,2.43,3.72,
2015-06-17,109.1,2.33,2.44,3.75,
2015-06-18,110.69,2.43,2.54,3.83,
2015-06-19,109.89,2.39,2.52,3.75,
2015-06-22,110.7,2.45,2.57,3.83,
2015-06-23,110.79,2.46,2.52,3.84,
2015-06-24,110.22,2.42,2.45,3.79,
2015-06-25,110.0,2.4,2.44,3.77,
2015-06-26,109.27,2.36,2.26,3.67,
2015-06-29,106.69,2.19,2.07,3.44,
2015-06-30,107.07,2.22,2.09,3.45,
2015-07-01,107.92,2.26,2.11,3.52,
2015-07-02,107.95,2.27,2.14,3.52,
2015-07-06,107.7,2.25,2.05,3.48,
2015-07-07,107.97,2.26,2.02,3.5,
2015-07-08,106.09,2.15,1.88,3.33,
2015-07-09,106.03,2.14,1.79,3.29,
2015-07-10,107.65,2.24,1.89,3.44,
2015-07-13,109.54,2.36,1.93,3.6,
2015-07-14,110.26,2.4,2.0,3.64,
2015-07-15,110.38,2.42,1.96,3.64,
2015-07-16,111.94,2.51,1.97,3.78,
2015-07-17,113.59,2.62,1.95,3.95,
2015-07-20,113.98,2.65,1.91,4.01,
2015-07-21,113.91,2.65,1.92,3.94,
2015-07-22,112.62,2.56,1.78,3.75,
2015-07-23,112.2,2.53,1.86,3.72,
2015-07-24,111.1,2.46,1.74,3.66,
2015-07-27,110.18,2.39,1.7,3.57,
2015-07-28,111.13,2.46,1.81,3.66,
2015-07-29,111.55,2.48,1.82,3.73,
2015-07-30,112.08,2.52,1.84,3.75,
2015-07-31,111.95,2.51,1.77,3.71,
2015-08-03,111.6,2.49,1.76,3.66,
2015-08-04,111.39,2.47,1.7,3.59,
2015-08-05,112.25,2.53,1.76,3.68,
2015-08-06,110.45,2.41,1.67,3.59,
2015-08-07,110.31,2.4,1.7,3.59,
2015-08-10,111.57,2.48,1.82,3.76,
2015-08-11,110.14,2.39,1.7,3.59,
2015-08-12,110.52,2.41,1.73,3.63,
2015-08-13,110.34,2.4,1.68,3.61,
2015-08-14,110.51,2.41,1.65,3.66,
2015-08-17,111.43,2.47,1.7,3.72,
2015-08-18,110.86,2.43,1.59,3.67,
2015-08-19,110.13,2.38,1.55,3.59,
2015-08-20,107.08,2.19,1.37,3.34,
2015-08-21,102.4,1.91,1.28,2.96,
2015-08-24,98.46,1.69,1.18,2.63,
2015-08-25,98.09,1.67,1.14,2.55,
2015-08-26,103.03,1.91,1.31,2.92,
2015-08-27,105.64,2.06,1.46,3.13,
2015-08-28,105.62,2.05,1.49,3.14,
2015-08-31,104.31,1.98,1.47,3.07,
2015-09-01,101.05,1.8,1.32,2.77,
2015-09-02,103.9,1.94,1.41,2.97,
2015-09-03,103.39,1.91,1.44,2.97,
2015-09-04,102.16,1.85,1.36,2.84,
2015-09-08,105.04,2.01,1.54,3.06,
2015-09-09,103.86,1.94,1.46,2.95,
2015-09-10,104.99,2.0,1.48,3.03,
2015-09-11,105.57,2.03,1.48,3.08,
2015-09-14,105.25,2.01,1.5,3.05,
2015-09-15,106.49,2.08,1.55,3.17,
2015-09-16,107.09,2.12,1.56,3.21,
2015-09-17,107.13,2.12,1.52,3.14,
2015-09-18,105.35,2.03,1.44,3.02,
2015-09-21,105.68,2.05,1.43,3.11,
2015-09-22,104.1,1.96,1.33,2.96,
2015-09-23,104.18,1.96,1.3,2.98,
2015-09-24,103.8,1.94,1.3,2.98,
2015-09-25,102.92,1.89,1.32,2.97,
2015-09-28,99.99,1.73,1.21,2.76,
2015-09-29,99.47,1.7,1.24,2.73,
2015-09-30,101.76,1.82,1.37,2.88,
2015-10-01,102.22,1.84,1.33,2.89,
2015-10-02,104.01,1.94,1.41,3.0,
2015-10-05,105.5,2.03,1.49,3.18,
2015-10-06,105.0,2.0,1.51,3.2,
2015-10-07,105.63,2.03,1.58,3.24,
2015-10-08,106.05,2.05,1.6,3.29,
2015-10-09,106.53,2.08,1.56,3.33,
2015-10-12,106.79,2.1,1.57,3.34,
2015-10-13,106.1,2.06,1.51,3.32,
2015-10-14,105.93,2.05,1.68,3.31,
2015-10-15,107.67,2.15,1.73,3.42,
2015-10-16,108.12,2.17,1.73,3.45,
2015-10-19,108.74,2.21,1.73,3.48,
2015-10-20,108.18,2.18,1.72,3.45,
2015-10-21,107.52,2.14,1.73,3.38,
2015-10-22,109.71,2.27,1.91,3.6,
2015-10-23,112.78,2.46,1.98,3.89,
2015-10-26,112.85,2.46,1.86,3.87,
2015-10-27,113.08,2.48,1.83,3.8,
2015-10-28,114.02,2.54,1.92,3.96,
2015-10-29,113.84,2.53,1.75,3.93,
2015-10-30,113.33,2.49,1.8,3.86,
2015-11-02,114.61,2.58,1.84,3.96,
2015-11-03,115.01,2.6,1.87,4.02,
2015-11-04,115.02,2.6,1.89,4.02,
2015-11-05,114.71,2.58,1.77,4.0,
2015-11-06,114.79,2.59,1.9,4.03,
2015-11-09,113.57,2.51,1.85,3.92,
2015-11-10,113.28,2.49,1.75,3.85,
2015-11-11,113.14,2.48,1.75,3.85,
2015-11-12,112.04,2.4,1.69,3.74,
2015-11-13,109.84,2.26,1.64,3.52,
2015-11-16,111.42,2.36,1.7,3.68,
2015-11-17,111.49,2.37,1.74,3.68,
2015-11-18,113.63,2.5,1.79,3.84,
2015-11-19,113.71,2.51,1.8,3.89,
2015-11-20,114.48,2.56,1.82,3.97,
2015-11-23,114.15,2.53,1.75,3.92,
2015-11-24,114.05,2.53,1.81,3.92,
2015-11-25,114.15,2.53,1.82,3.88,
2015-11-27,114.31,2.54,1.86,3.9,
2015-11-30,114.02,2.53,1.92,3.91,
2015-12-01,115.16,2.6,1.99,4.02,
2015-12-02,114.45,2.55,1.96,3.94,
2015-12-03,112.51,2.42,1.93,3.8,
2015-12-04,115.14,2.59,2.03,4.07,
2015-12-07,114.62,2.56,1.97,4.01,
2015-12-08,114.63,2.56,1.93,3.99,
2015-12-09,112.89,2.44,1.85,3.81,
2015-12-10,113.4,2.47,1.88,3.84,
2015-12-11,110.79,2.3,1.77,3.6,
2015-12-14,111.63,2.36,1.74,3.67,
2015-12-15,112.31,2.4,1.82,3.72,
2015-12-16,113.98,2.5,1.86,3.88,
2015-12-17,112.32,2.4,1.78,3.7,
2015-12-18,109.83,2.27,1.71,3.48,
2015-12-21,111.05,2.33,1.81,3.59,
2015-12-22,111.78,2.38,1.82,3.67,
2015-12-23,112.61,2.43,1.86,3.76,
2015-12-24,112.59,2.43,1.88,3.75,
2015-12-28,112.53,2.43,1.85,3.75,
2015-12-29,114.3,2.54,1.92,3.89,
2015-12-30,113.27,2.47,1.86,3.8,
2015-12-31,111.86,2.38,1.78,3.64,
2016-01-04,109.5,2.23,1.72,3.49,
2016-01-05,109.31,2.21,1.67,3.46,
2016-01-06,108.26,2.15,1.54,3.34,
2016-01-07,104.87,1.95,1.38,3.04,
2016-01-08,104.01,1.9,1.31,2.97,
2016-01-11,104.33,1.92,1.33,3.03,
2016-01-12,105.54,1.99,1.36,3.13,
2016-01-13,101.9,1.78,1.23,2.89,
2016-01-14,104.07,1.89,1.31,3.05,
2016-01-15,100.84,1.72,1.13,2.78,
2016-01-19,101.06,1.73,1.14,2.79,
2016-01-20,100.75,1.71,1.16,2.73,
2016-01-21,100.85,1.72,1.21,2.78,
2016-01-22,103.77,1.86,1.28,3.0,
2016-01-25,102.23,1.78,1.22,2.89,
2016-01-26,103.15,1.83,1.26,2.98,
2016-01-27,100.58,1.7,1.22,2.79,
2016-01-28,102.0,1.76,1.2,2.9,
2016-01-29,104.13,1.88,1.37,3.18,
2016-02-01,104.41,1.89,1.39,3.21,
2016-02-02,102.15,1.77,1.25,3.04,
2016-02-03,101.66,1.74,1.26,3.02,
2016-02-04,101.65,1.74,1.32,3.04,
2016-02-05,98.12,1.56,1.19,2.78,
2016-02-08,96.62,1.49,1.1,2.66,
2016-02-09,96.32,1.47,1.08,2.62,
2016-02-10,96.69,1.49,1.05,2.64,
2016-02-11,96.55,1.49,1.03,2.61,
2016-02-12,98.02,1.55,1.1,2.72,
2016-02-16,100.23,1.65,1.21,2.87,
2016-02-17,102.5,1.77,1.3,3.04,
2016-02-18,101.33,1.71,1.28,3.01,
2016-02-19,101.63,1.72,1.3,3.02,
2016-02-22,103.28,1.81,1.36,3.13,
2016-02-23,101.58,1.72,1.29,2.98,
2016-02-24,102.55,1.77,1.34,3.06,
2016-02-25,103.56,1.82,1.4,3.17,
2016-02-26,103.43,1.81,1.42,3.14,
2016-02-29,102.5,1.76,1.41,3.09,
2016-03-01,105.79,1.93,1.53,3.35,
2016-03-02,105.83,1.93,1.55,3.38,
2016-03-03,105.63,1.92,1.56,3.37,
2016-03-04,105.67,1.93,1.61,3.4,
2016-03-07,105.02,1.89,1.62,3.34,
2016-03-08,104.15,1.84,1.51,3.28,
2016-03-09,104.82,1.88,1.55,3.36,
2016-03-10,104.66,1.87,1.57,3.35,
2016-03-11,106.49,1.97,1.67,3.51,
2016-03-14,106.67,1.98,1.65,3.52,
2016-03-15,106.63,1.98,1.64,3.56,
2016-03-16,107.58,2.03,1.68,3.68,
2016-03-17,107.52,2.02,1.72,3.73,
2016-03-18,107.37,2.03,1.79,3.74,
2016-03-21,107.79,2.06,1.8,3.78,
2016-03-22,108.12,2.08,1.79,3.79,
2016-03-23,107.23,2.03,1.72,3.72,
2016-03-24,107.26,2.03,1.72,3.74,
2016-03-28,107.11,2.02,1.71,3.72,
2016-03-29,108.83,2.11,1.78,3.89,
2016-03-30,109.36,2.15,1.83,3.96,
2016-03-31,109.2,2.13,1.8,3.94,
2016-04-01,110.36,2.2,1.84,4.03,
2016-04-04,109.94,2.18,1.79,3.98,
2016-04-05,108.88,2.12,1.75,3.86,
2016-04-06,110.67,2.22,1.81,3.97,
2016-04-07,109.08,2.12,1.72,3.8,
2016-04-08,109.0,2.12,1.75,3.8,
2016-04-11,108.6,2.1,1.75,3.78,
2016-04-12,109.51,2.15,1.74,3.84,
2016-04-13,110.91,2.23,1.86,3.97,
2016-04-14,110.92,2.23,1.81,3.96,
2016-04-15,110.64,2.21,1.76,3.92,
2016-04-18,111.23,2.25,1.77,3.96,
2016-04-19,110.55,2.21,1.7,3.9,
2016-04-20,110.64,2.21,1.75,3.92,
2016-04-21,110.65,2.21,1.72,3.88,
2016-04-22,108.98,2.11,1.73,3.69,
2016-04-25,108.98,2.11,1.7,3.68,
2016-04-26,108.45,2.08,1.77,3.63,
2016-04-27,107.58,2.03,1.82,3.58,
2016-04-28,106.28,1.96,1.68,3.44,
2016-04-29,105.72,1.93,1.55,3.36,
2016-05-02,106.72,1.98,1.58,3.42,
2016-05-03,105.73,1.93,1.53,3.34,
2016-05-04,105.05,1.89,1.47,3.3,
2016-05-05,105.02,1.89,1.48,3.3,
2016-05-06,105.58,1.92,1.49,3.37,
2016-05-09,105.88,1.93,1.48,3.37,
2016-05-10,107.33,2.01,1.54,3.5,
2016-05-11,106.36,1.96,1.52,3.44,
2016-05-12,105.89,1.93,1.44,3.41,
2016-05-13,105.5,1.91,1.46,3.37,
2016-05-16,106.82,1.98,1.53,3.49,
2016-05-17,105.48,1.91,1.5,3.4,
2016-05-18,105.86,1.93,1.57,3.43,
2016-05-19,105.31,1.9,1.54,3.37,
2016-05-20,106.47,1.96,1.68,3.47,
2016-05-23,106.33,1.95,1.72,3.46,
2016-05-24,108.46,2.07,1.84,3.66,
2016-05-25,109.24,2.11,1.88,3.74,
2016-05-26,109.56,2.13,1.9,3.77,
2016-05-27,110.13,2.16,1.93,3.83,
2016-05-31,110.34,2.18,1.96,3.85,
2016-06-01,110.35,2.18,2.0,3.82,
2016-06-02,110.58,2.19,1.99,3.8,
2016-06-03,110.06,2.16,2.01,3.77,
2016-06-06,110.46,2.18,2.0,3.8,
2016-06-07,110.18,2.17,2.06,3.84,
2016-06-08,110.37,2.18,2.05,3.87,
2016-06-09,110.19,2.17,2.06,3.87,
2016-06-10,108.94,2.1,1.96,3.77,
2016-06-13,108.03,2.04,1.93,3.66,
2016-06-14,108.03,2.04,1.92,3.67,
2016-06-15,107.72,2.02,1.92,3.66,
2016-06-16,108.04,2.04,1.92,3.68,
2016-06-17,106.49,1.97,1.87,3.59,
2016-06-20,107.16,2.0,1.94,3.65,
2016-06-21,107.5,2.02,1.96,3.72,
2016-06-22,107.24,2.01,1.95,3.68,
2016-06-23,108.77,2.1,2.1,3.84,
2016-06-24,104.29,1.84,1.75,3.39,
2016-06-27,102.22,1.73,1.54,3.19,
2016-06-28,104.46,1.84,1.66,3.37,
2016-06-29,106.31,1.94,1.76,3.53,
2016-06-30,107.54,2.01,1.86,3.64,
2016-07-01,108.08,2.03,1.8,3.67,
2016-07-05,107.42,2.0,1.71,3.59,
2016-07-06,108.3,2.05,1.71,3.65,
2016-07-07,108.62,2.06,1.78,3.65,
2016-07-08,110.3,2.16,1.93,3.83,
2016-07-11,110.93,2.2,1.99,3.9,
2016-07-12,111.49,2.23,2.07,3.99,
2016-07-13,111.22,2.22,2.08,3.99,
2016-07-14,111.98,2.26,2.12,4.08,
2016-07-15,111.8,2.25,2.12,4.06,
2016-07-18,112.54,2.29,2.21,4.14,
2016-07-19,112.13,2.27,2.19,4.12,
2016-07-20,113.44,2.35,2.29,4.28,
2016-07-21,113.18,2.33,2.24,4.21,
2016-07-22,113.65,2.36,2.28,4.28,
2016-07-25,113.66,2.36,2.32,4.26,
2016-07-26,113.79,2.37,2.6,4.29,
2016-07-27,114.58,2.42,2.58,4.39,
2016-07-28,114.98,2.44,2.54,4.42,
2016-07-29,115.23,2.46,2.5,4.45,
2016-08-01,115.84,2.5,2.52,4.48,
2016-08-02,114.96,2.44,2.4,4.38,
2016-08-03,115.34,2.46,2.41,4.42,
2016-08-04,115.67,2.49,2.48,4.49,
2016-08-05,116.78,2.56,2.57,4.62,
2016-08-08,116.65,2.55,2.56,4.63,
2016-08-09,116.92,2.57,2.63,4.65,
2016-08-10,116.62,2.55,2.56,4.61,
2016-08-11,117.12,2.58,2.6,4.66,
2016-08-12,117.2,2.58,2.63,4.64,
2016-08-15,117.7,2.62,2.74,4.7,
2016-08-16,117.05,2.58,2.69,4.61,
2016-08-17,117.26,2.59,2.68,4.6,
2016-08-18,117.29,2.59,2.74,4.6,
2016-08-19,117.26,2.59,2.81,4.61,
2016-08-22,117.35,2.59,2.82,4.6,
2016-08-23,117.56,2.6,2.86,4.65,
2016-08-24,116.8,2.55,2.79,4.59,
2016-08-25,116.61,2.54,2.82,4.61,
2016-08-26,116.78,2.55,2.86,4.61,
2016-08-29,116.94,2.56,2.89,4.66,
2016-08-30,116.56,2.54,2.87,4.62,
2016-08-31,116.44,2.53,2.87,4.61,
2016-09-01,116.74,2.54,2.94,4.64,
2016-09-02,117.12,2.57,2.93,4.7,
2016-09-06,117.85,2.62,2.9,4.77,
2016-09-07,117.92,2.63,2.84,4.8,
2016-09-08,117.23,2.58,2.83,4.69,
2016-09-09,114.28,2.38,2.52,4.35,
2016-09-12,116.33,2.51,2.67,4.57,
2016-09-13,115.29,2.45,2.59,4.46,
2016-09-14,115.84,2.48,2.66,4.53,
2016-09-15,117.64,2.59,2.85,4.76,
2016-09-16,117.29,2.59,2.85,4.7,
2016-09-19,116.78,2.56,2.86,4.66,
2016-09-20,117.0,2.57,2.83,4.66,
2016-09-21,118.15,2.65,2.94,4.81,
2016-09-22,119.09,2.71,2.97,4.9,
2016-09-23,118.33,2.66,2.88,4.78,
2016-09-26,117.34,2.59,2.79,4.69,
2016-09-27,118.5,2.67,2.94,4.84,
2016-09-28,118.7,2.68,2.96,4.87,
2016-09-29,117.84,2.62,3.06,4.79,
2016-09-30,118.72,2.68,3.21,4.85,
2016-10-03,118.55,2.67,3.14,4.81,
2016-10-04,118.37,2.66,3.12,4.76,
2016-10-05,118.79,2.69,3.19,4.81,
2016-10-06,118.73,2.68,3.24,4.84,
2016-10-07,118.47,2.66,3.23,4.8,
2016-10-10,119.22,2.71,3.18,4.9,
2016-10-11,117.52,2.6,2.98,4.74,
2016-10-12,117.42,2.59,2.95,4.76,
2016-10-13,117.0,2.56,2.84,4.68,
2016-10-14,117.14,2.57,2.91,4.73,
2016-10-17,116.82,2.55,2.86,4.7,
2016-10-18,117.86,2.62,2.96,4.78,
2016-10-19,117.85,2.62,2.92,4.79,
2016-10-20,117.71,2.61,2.98,4.73,
2016-10-21,118.15,2.64,2.96,4.76,
2016-10-24,119.57,2.73,3.12,4.9,
2016-10-25,119.19,2.7,3.12,4.86,
2016-10-26,118.38,2.65,3.1,4.78,
2016-10-27,117.84,2.62,3.06,4.74,
2016-10-28,117.1,2.57,3.0,4.73,
2016-10-31,116.99,2.56,3.05,4.73,
2016-11-01,116.11,2.5,2.97,4.61,
2016-11-02,115.18,2.44,2.91,4.52,
2016-11-03,114.05,2.37,2.89,4.41,
2016-11-04,113.65,2.34,2.84,4.36,
2016-11-07,116.35,2.51,3.08,4.64,
2016-11-08,117.11,2.56,3.1,4.71,
2016-11-09,117.65,2.59,3.05,4.69,
2016-11-10,115.75,2.47,2.86,4.46,
2016-11-11,115.8,2.47,3.18,4.52,
2016-11-14,114.63,2.38,3.13,4.3,
2016-11-15,116.22,2.49,3.31,4.49,
2016-11-16,116.91,2.54,3.43,4.61,
2016-11-17,117.76,2.59,3.54,4.7,
2016-11-18,117.32,2.57,3.61,4.68,
2016-11-21,118.54,2.64,3.66,4.82,
2016-11-22,118.9,2.67,3.8,4.87,
2016-11-23,118.42,2.63,3.82,4.8,
2016-11-25,118.8,2.66,3.84,4.86,
2016-11-28,118.53,2.64,3.8,4.88,
2016-11-29,118.94,2.67,3.78,4.89,
2016-11-30,117.5,2.58,3.71,4.71,
2016-12-01,115.47,2.44,3.16,4.42,
2016-12-02,115.7,2.45,3.29,4.46,
2016-12-05,116.6,2.51,3.41,4.59,
2016-12-06,116.88,2.53,3.55,4.64,
2016-12-07,118.36,2.62,3.77,4.89,
2016-12-08,118.57,2.64,3.87,4.95,
2016-12-09,119.5,2.7,3.82,5.04,
2016-12-12,118.96,2.66,3.73,5.0,
2016-12-13,120.46,2.76,3.86,5.18,
2016-12-14,120.21,2.74,3.85,5.14,
2016-12-15,120.4,2.76,4.05,5.19,
2016-12-16,119.6,2.73,3.92,5.1,
2016-12-19,120.09,2.76,4.04,5.2,
2016-12-20,120.55,2.79,3.97,5.25,
